台湾频道,#genre#
印度|Zee Action,http://smt.iptv543.com/Smart.php?id=Zeeaction
印度|Astro KTV,http://smt.iptv543.com/Smart.php?id=Astroktv
印度|Zee TV HD,http://smt.iptv543.com/Smart.php?id=Zeetvhd
印度|Zee Cinema HD,http://smt.iptv543.com/Smart.php?id=Zeecinemahd
印度|Color HD,http://smt.iptv543.com/Smart.php?id=Colorhd
印度|Starplus HD,http://smt.iptv543.com/Smart.php?id=Starplushd
印度|Picture HD,http://smt.iptv543.com/Smart.php?id=Npicture
印度|Zee News,http://smt.iptv543.com/Smart.php?id=Zeenews
印度|Asianet,http://smt.iptv543.com/Smart.php?id=asianet_raj
印度|Asianet News,http://smt.iptv543.com/Smart.php?id=asianetnews_raj
印度|Discovery World Tamil,http://smt.iptv543.com/Smart.php?id=discoveryworldtam_raj
印度|History Tamil,http://smt.iptv543.com/Smart.php?id=historytam_raj
印度|NatGeo Tamil,http://smt.iptv543.com/Smart.php?id=natgeotamil_raj
印度|Natgeo Wild Tamil,http://smt.iptv543.com/Smart.php?id=natgeowildtamil_raj
印度|Astro Sonypix,http://smt.iptv543.com/Smart.php?id=Asonypix
印度|Discovery Kids Tamil,http://smt.iptv543.com/Smart.php?id=discoverykidtamil_raj
印度|Discovery Tamil,http://smt.iptv543.com/Smart.php?id=discoverytamil_raj
印度|Sony Yay Tamil,http://smt.iptv543.com/Smart.php?id=sonyyaytam_raj
印度|Sun TV India,http://smt.iptv543.com/Smart.php?id=suntv_raj
印度|Starmaa HD,http://smt.iptv543.com/Smart.php?id=starmaa_raj
印度|Starmaa Movies HD,http://smt.iptv543.com/Smart.php?id=starmaamovies_raj
印度|Bollyone,http://smt.iptv543.com/Smart.php?id=Bollyone
印度|Astro Sunmusic,http://smt.iptv543.com/Smart.php?id=Sunmusic
印度|Vijay Super,http://smt.iptv543.com/Smart.php?id=vijaysuper_raj
印度|Vellithirai,http://smt.iptv543.com/Smart.php?id=Vellithirai
泰国,#genre#
泰国|Channel 3 Thailand,http://smt.iptv543.com/Smart.php?id=ch3_pat
泰国|Channel 5 Thailand,http://smt.iptv543.com/Smart.php?id=ch5_pat
泰国|Channel 7 Thailand,http://smt.iptv543.com/Smart.php?id=ch7_pat
泰国|MCOT HD Thailand-1,http://smt.iptv543.com/Smart.php?id=mcot_pat
泰国|PPTV Thailand1,http://smt.iptv543.com/Smart.php?id=pptv_pat
泰国|Thai Thai,http://smt.iptv543.com/Smart.php?id=thaithai_pat
泰国|Amarin,http://smt.iptv543.com/Smart.php?id=amarin_pat
泰国|Ch 8,http://smt.iptv543.com/Smart.php?id=ch8_pat
泰国|GmmOne,http://smt.iptv543.com/Smart.php?id=gmmone_pat
泰国|Mono,http://smt.iptv543.com/Smart.php?id=mono_pat
泰国|Thairath,http://smt.iptv543.com/Smart.php?id=thairath_pat
泰国|tpbs,http://smt.iptv543.com/Smart.php?id=tpbs_pat
泰国|Workpoint,http://smt.iptv543.com/Smart.php?id=workpoint_pat
泰国|Gmm Channel,http://smt.iptv543.com/Smart.php?id=gmmchannel_pat
泰国|Nation,http://smt.iptv543.com/Smart.php?id=nation_pat
泰国|Tnn24,http://smt.iptv543.com/Smart.php?id=tnn24_pat
泰国|Nbt,http://smt.iptv543.com/Smart.php?id=nbt_pat
泰国|New,http://smt.iptv543.com/Smart.php?id=new_pat
泰国|TPTV,http://smt.iptv543.com/Smart.php?id=tptv_pat
英国,#genre#
英国|BBC 1,http://smt.iptv543.com/Smart.php?id=bbc1_antik
英国|BBC 2,http://smt.iptv543.com/Smart.php?id=bbc2_antik
英国|CBBC,http://smt.iptv543.com/Smart.php?id=cbbc_antik
英国|More4,http://smt.iptv543.com/Smart.php?id=more4_antik
英国|Freesports,http://smt.iptv543.com/Smart.php?id=freesports_antik
英国|Skynews,http://smt.iptv543.com/Smart.php?id=skynews_twn
英国|Pick TV,http://smt.iptv543.com/Smart.php?id=picktv_antik
英国|itv 1,http://smt.iptv543.com/Smart.php?id=itv1_antik
英国|itv 2,http://smt.iptv543.com/Smart.php?id=itv2_antik
英国|Euronews,http://smt.iptv543.com/Smart.php?id=euronews_antik
英国|Channel 4,http://smt.iptv543.com/Smart.php?id=channel4_antik
英国|NatGeo HD,http://smt.iptv543.com/Smart.php?id=Natgeo
英国|CBeebies,http://smt.iptv543.com/Smart.php?id=Cbeebies
英国|History,http://smt.iptv543.com/Smart.php?id=History
英国|Kids TV,http://smt.iptv543.com/Smart.php?id=KidsTV
英国|France 24,http://smt.iptv543.com/Smart.php?id=france24_twn
英国|DW (Deutsch),http://smt.iptv543.com/Smart.php?id=dw_twn
英国|BBC Earth HD,http://smt.iptv543.com/Smart.php?id=bbcearth_twn
英国|BBC Earth Lifestyle,http://smt.iptv543.com/Smart.php?id=bbclifestyle_twn
英国|MTV Live,http://smt.iptv543.com/Smart.php?id=mtvhd_twn
英国|Star Movies HD,http://smt.iptv543.com/Smart.php?id=starmovies_raj
英国|NHK World,http://smt.iptv543.com/Smart.php?id=nhkworld_japan
英国|Warner TV,http://smt.iptv543.com/Smart.php?id=WarnerTV
英国|HBO HD,http://smt.iptv543.com/Smart.php?id=Hbo
英国|NatGeo Wild HD,http://smt.iptv543.com/Smart.php?id=Natgeowild
英国|Nickelodeon,http://smt.iptv543.com/Smart.php?id=Nickelodeon
英国|Nick Jr,http://smt.iptv543.com/Smart.php?id=Nickjr
英国|Thrill,http://smt.iptv543.com/Smart.php?id=Thrill
英国|CGTN,http://smt.iptv543.com/Smart.php?id=CGTN
英国|Hits Movie,http://smt.iptv543.com/Smart.php?id=Hitsmovie
英国|Animal Planet (Eng),http://smt.iptv543.com/Smart.php?id=AnimalPlanet
英国|CNBC,http://smt.iptv543.com/Smart.php?id=cnbc_twn
英国|TLC,http://smt.iptv543.com/Smart.php?id=Tlc
英国|BBC World News,http://smt.iptv543.com/Smart.php?id=bbcworldnews_antik
英国|HGTV,http://smt.iptv543.com/Smart.php?id=HGTV
英国|Axn HD,http://smt.iptv543.com/Smart.php?id=Axn
英国|Skysports F1,http://smt.iptv543.com/Smart.php?id=tiankongf1
英国|Skysports Cricket,http://smt.iptv543.com/Smart.php?id=tiankongcricket
英国|Bloomberg News,http://smt.iptv543.com/Smart.php?id=bloomberg_twn
英国|Skysports EPL,http://smt.iptv543.com/Smart.php?id=tiankongepl
英国|Skysports Main Event,http://smt.iptv543.com/Smart.php?id=tiankongmain
英国|Skysports News,http://smt.iptv543.com/Smart.php?id=tiankongnews
英国|Al-Jazeera,http://smt.iptv543.com/Smart.php?id=aljazeera_twn
电影频道,#genre#
电影频道|CCTV-6,http://smt.iptv543.com/Smart.php?id=cctv6
电影频道|AXN Taiwan,http://smt.iptv543.com/Smart.php?id=axn_twn
电影频道|HBO_HD,http://smt.iptv543.com/Smart.php?id=hbohd_twn
电影频道|HBO_HITS,http://smt.iptv543.com/Smart.php?id=hbohit_twn
电影频道|CINEMAX,http://smt.iptv543.com/Smart.php?id=cinemax_twn
电影频道|好萊塢電影台,http://smt.iptv543.com/Smart.php?id=hollywoodmovies_twn
电影频道|东森电影,http://smt.iptv543.com/Smart.php?id=ettvmovie
电影频道|东森洋片,http://smt.iptv543.com/Smart.php?id=ettvwestern
电影频道|龙华电影,http://smt.iptv543.com/Smart.php?id=xingwei_movie
电影频道|龙华洋片,http://smt.iptv543.com/Smart.php?id=lunghuawestern_twn
电影频道|龙祥时代,http://smt.iptv543.com/Smart.php?id=lungxiangtime_twn
电影频道|美亚电影,http://smt.iptv543.com/Smart.php?id=meiyamovie_twn
电影频道|卫视电影台,http://smt.iptv543.com/Smart.php?id=weishimovie_twn
电影频道|天映频道,http://smt.iptv543.com/Smart.php?id=Celestial
电影频道|天映频道,http://smt.iptv543.com/Smart.php?id=Celestialindo
电影频道|天映经典,http://smt.iptv543.com/Smart.php?id=Celestial2
电影频道|Animax,http://smt.iptv543.com/Smart.php?id=Animax
电影频道|Movies Now HD,http://smt.iptv543.com/Smart.php?id=moviesnow_raj
电影频道|Star Movies HD,http://smt.iptv543.com/Smart.php?id=starmovies_raj
电影频道|Hits,http://smt.iptv543.com/Smart.php?id=Hits
电影频道|Warner TV,http://smt.iptv543.com/Smart.php?id=WarnerTV
电影频道|HBO HD,http://smt.iptv543.com/Smart.php?id=Hbo
电影频道|HBO Signature,http://smt.iptv543.com/Smart.php?id=Hbosignature
电影频道|HBO Family,http://smt.iptv543.com/Smart.php?id=Hbofamily
电影频道|HBO Hits,http://smt.iptv543.com/Smart.php?id=Hbohitshd
电影频道|Cinemax,http://smt.iptv543.com/Smart.php?id=Cinemax
电影频道|Dreamworks,http://smt.iptv543.com/Smart.php?id=Dreamworks
电影频道|SCM,http://smt.iptv543.com/Smart.php?id=Weishimovie
电影频道|Thrill,http://smt.iptv543.com/Smart.php?id=Thrill
电影频道|Hits Movie,http://smt.iptv543.com/Smart.php?id=Hitsmovie
电影频道|One,http://smt.iptv543.com/Smart.php?id=One
电影频道|tvN Movie,http://smt.iptv543.com/Smart.php?id=Tvnmovie
电影频道|Axn HD,http://smt.iptv543.com/Smart.php?id=Axn
电影频道|Paramount Network,http://smt.iptv543.com/Smart.php?id=Paramountnetwork
电影频道|Astrol Kplus,http://smt.iptv543.com/Smart.php?id=Kplus
电影频道|Rock Actions,http://smt.iptv543.com/Smart.php?id=Rockaction
电影频道|Rock Entertainment,http://smt.iptv543.com/Smart.php?id=Rockentertain
纪录频道,#genre#
纪录频道|Natgeo_HD,http://smt.iptv543.com/Smart.php?id=natgeohd_twn
纪录频道|NatGeo_Wild HD,http://smt.iptv543.com/Smart.php?id=natgeowild_twn
纪录频道|Animal_Planet,http://smt.iptv543.com/Smart.php?id=animalplanet_twn
纪录频道|Discovery Asia,http://smt.iptv543.com/Smart.php?id=discoverytwn_twn
纪录频道|CI,http://smt.iptv543.com/Smart.php?id=ci_twn
纪录频道|Asia Travel,http://smt.iptv543.com/Smart.php?id=asiatravel_twn
纪录频道|Discovery HD,http://smt.iptv543.com/Smart.php?id=discoveryhd_twn
纪录频道|亚洲美食,http://smt.iptv543.com/Smart.php?id=afc_twn
纪录频道|美食星球,http://smt.iptv543.com/Smart.php?id=foodplanet_twn
纪录频道|亚洲TLC,http://smt.iptv543.com/Smart.php?id=tlc_twn
纪录频道|NatGeo HD,http://smt.iptv543.com/Smart.php?id=Natgeo
纪录频道|Fashion TV,http://smt.iptv543.com/Smart.php?id=fashiontv_twn
纪录频道|History,http://smt.iptv543.com/Smart.php?id=History
纪录频道|BBC Earth HD,http://smt.iptv543.com/Smart.php?id=bbcearth_twn
纪录频道|BBC Earth Lifestyle,http://smt.iptv543.com/Smart.php?id=bbclifestyle_twn
纪录频道|MTV Live,http://smt.iptv543.com/Smart.php?id=mtvhd_twn
纪录频道|NatGeo Wild HD,http://smt.iptv543.com/Smart.php?id=Natgeowild
纪录频道|Animal Planet (Eng),http://smt.iptv543.com/Smart.php?id=AnimalPlanet
纪录频道|TLC,http://smt.iptv543.com/Smart.php?id=Tlc
纪录频道|Foodnetwork Hd,http://smt.iptv543.com/Smart.php?id=Foodnetwork
纪录频道|HGTV,http://smt.iptv543.com/Smart.php?id=HGTV
纪录频道|亚洲旅游台,http://smt.iptv543.com/Smart.php?id=asiatravel_twn
新闻频道,#genre#
新闻频道|Skynews,http://smt.iptv543.com/Smart.php?id=skynews_twn
新闻频道|ABC News,http://smt.iptv543.com/Smart.php?id=abcnews_glo
新闻频道|东森财经新闻,http://smt.iptv543.com/Smart.php?id=ettvcaijing_twn
新闻频道|CBS HD,http://smt.iptv543.com/Smart.php?id=cbshd_glo
新闻频道|CBSN HD,http://smt.iptv543.com/Smart.php?id=cbsn_glo
新闻频道|France 24,http://smt.iptv543.com/Smart.php?id=france24_twn
新闻频道|DW (Deutsch),http://smt.iptv543.com/Smart.php?id=dw_twn
新闻频道|NHK World,http://smt.iptv543.com/Smart.php?id=nhkworld_japan
新闻频道|Fox News,http://smt.iptv543.com/Smart.php?id=foxnews_twn
新闻频道|CGTN,http://smt.iptv543.com/Smart.php?id=CGTN
新闻频道|CNN International,http://smt.iptv543.com/Smart.php?id=Cnn
新闻频道|CNN backup,http://smt.iptv543.com/Smart.php?id=cnn_twn
新闻频道|CNBC,http://smt.iptv543.com/Smart.php?id=cnbc_twn
新闻频道|CNA,http://smt.iptv543.com/Smart.php?id=cna
新闻频道|BBC World News,http://smt.iptv543.com/Smart.php?id=bbcnews_twn
新闻频道|BBC World News,http://smt.iptv543.com/Smart.php?id=Bbcnews
新闻频道|Bloomberg News,http://smt.iptv543.com/Smart.php?id=bloomberg_twn
新闻频道|Al-Jazeera,http://smt.iptv543.com/Smart.php?id=aljazeera_twn
儿童频道,#genre#
儿童频道|Baby TV Eng,http://smt.iptv543.com/Smart.php?id=Babytv
儿童频道|CBeebies,http://smt.iptv543.com/Smart.php?id=Cbeebies
儿童频道|Kids TV,http://smt.iptv543.com/Smart.php?id=KidsTV
儿童频道|Momo TV,http://smt.iptv543.com/Smart.php?id=momo1_twn
儿童频道|Animax,http://smt.iptv543.com/Smart.php?id=Animax
儿童频道|Baby TV,http://smt.iptv543.com/Smart.php?id=babytv_twn
儿童频道|MiaoMi,http://smt.iptv543.com/Smart.php?id=MiaoMi
儿童频道|靖天卡通,http://smt.iptv543.com/Smart.php?id=jingtiancartoon_twn
儿童频道|东森幼幼,http://smt.iptv543.com/Smart.php?id=yoyo_twn
儿童频道|Cartoon Network,http://smt.iptv543.com/Smart.php?id=Cn
儿童频道|Nickelodeon,http://smt.iptv543.com/Smart.php?id=Nickelodeon
儿童频道|Nick Jr,http://smt.iptv543.com/Smart.php?id=Nickjr
体育频道,#genre#
体育频道|Astro Premier League 1,http://smt.iptv543.com/Smart.php?id=go_assp1
体育频道|Astro EPL 1 backup,http://smt.iptv543.com/Smart.php?id=go_assp1x
体育频道|Astro Premier League 2,http://smt.iptv543.com/Smart.php?id=go_assp2
体育频道|Astro Grandstand,http://smt.iptv543.com/Smart.php?id=go_assp3
体育频道|Astro Football,http://smt.iptv543.com/Smart.php?id=go_assp4
体育频道|Astro Sports Plus,http://smt.iptv543.com/Smart.php?id=go_sportsplus
体育频道|Astro Badminton 1,http://smt.iptv543.com/Smart.php?id=go_badminton1
体育频道|Astro Badminton 2,http://smt.iptv543.com/Smart.php?id=go_badminton2
体育频道|Astro W-Sports,http://smt.iptv543.com/Smart.php?id=go_assp5
体育频道|Supersports 1,http://smt.iptv543.com/Smart.php?id=Assp1
体育频道|Supersports 2,http://smt.iptv543.com/Smart.php?id=Assp2
体育频道|Supersports 3,http://smt.iptv543.com/Smart.php?id=Assp3
体育频道|Supersports 4,http://smt.iptv543.com/Smart.php?id=Assp4
体育频道|WWE,http://smt.iptv543.com/Smart.php?id=Wwe
体育频道|Fight Sports,http://smt.iptv543.com/Smart.php?id=Fs
体育频道|NBA TV,http://smt.iptv543.com/Smart.php?id=Nba
体育频道|Astro Cricket,http://smt.iptv543.com/Smart.php?id=Acricket
体育频道|Astro Golf,http://smt.iptv543.com/Smart.php?id=Agolf
体育频道|Tnt Sports 1,http://smt.iptv543.com/Smart.php?id=6fac0aaead
体育频道|TNT Sports 2,http://smt.iptv543.com/Smart.php?id=d9a76a79cc
体育频道|TNT Sports 3,http://smt.iptv543.com/Smart.php?id=5fea4d73db
体育频道|TNT Sports 4,http://smt.iptv543.com/Smart.php?id=tntsport4
体育频道|Sony Ten 1,http://smt.iptv543.com/Smart.php?id=ten1_raj
体育频道|Sony Ten 2,http://smt.iptv543.com/Smart.php?id=ten2_raj
体育频道|Sony Ten 3,http://smt.iptv543.com/Smart.php?id=ten3_raj
体育频道|SPOTV 1 HD,http://smt.iptv543.com/Smart.php?id=go_spotv
体育频道|SPO TV 2,http://smt.iptv543.com/Smart.php?id=go_spotv2
体育频道|Skysports F1,http://smt.iptv543.com/Smart.php?id=tiankongf1
体育频道|Skysports Cricket,http://smt.iptv543.com/Smart.php?id=tiankongcricket
体育频道|Skysports EPL,http://smt.iptv543.com/Smart.php?id=tiankongepl
体育频道|Skysports Main Event,http://smt.iptv543.com/Smart.php?id=tiankongmain
体育频道|Skysports News,http://smt.iptv543.com/Smart.php?id=tiankongnews
体育频道|Skysports Mix,http://smt.iptv543.com/Smart.php?id=tiankongmix
体育频道|CCTV-5 体育频道,http://smt.iptv543.com/Smart.php?id=cctv5
体育频道|CCTV-5+ 体育赛事 HD,http://smt.iptv543.com/Smart.php?id=cctv5plus
体育频道|爱尔达体育1台,http://smt.iptv543.com/Smart.php?id=eltasport_twn
体育频道|爱尔达体育2台,http://smt.iptv543.com/Smart.php?id=eltasport2_twn
体育频道|爱尔达体育3台,http://smt.iptv543.com/Smart.php?id=eltasport3_twn
体育频道|爱尔达体育4台,http://smt.iptv543.com/Smart.php?id=eltasports4_twn
体育频道|Rugby Pass TV,http://smt.iptv543.com/Smart.php?id=Rugbypasstv
体育频道|RTM Sports HD,http://smt.iptv543.com/Smart.php?id=Rtmsport
体育频道|Arena,http://smt.iptv543.com/Smart.php?id=Arena
体育频道|Arena 2,http://smt.iptv543.com/Smart.php?id=Arena2
体育频道|BolaArena 1,http://smt.iptv543.com/Smart.php?id=Bolaarena1
体育频道|BolaArena 2,http://smt.iptv543.com/Smart.php?id=Bolaarena2
体育频道|Astro Beinsports 1,http://smt.iptv543.com/Smart.php?id=Astrobein1
体育频道|Astro Beinsports 2,http://smt.iptv543.com/Smart.php?id=Astrobein2
体育频道|Astro Beinsports 3,http://smt.iptv543.com/Smart.php?id=Astrobein3

私人频道,#genre#
驚艷,http://15.204.105.50:25461/live/G2s9zK2n9m/xDtwVfWM8T/85.ts
潘朵拉完美,http://15.204.105.50:25461/live/G2s9zK2n9m/xDtwVfWM8T/86.ts
香蕉,http://15.204.105.50:25461/live/G2s9zK2n9m/xDtwVfWM8T/87.ts
松視1台,http://15.204.105.50:25461/live/G2s9zK2n9m/xDtwVfWM8T/88.ts
松視2台,http://15.204.105.50:25461/live/G2s9zK2n9m/xDtwVfWM8T/89.ts
松視3台,http://15.204.105.50:25461/live-G2s9zK2n9m/xDtwVfWM8T/90.ts
潘多拉完美,p3p://167.114.175.6:55331/5fe4450c000c918b829fca233c845311
香蕉,p3p://167.114.175.6:55331/60626a760005067e6f5bbecb5816771e
松视1,p3p://167.114.175.6:55331/5fe445280008a40682a0367c343436bb
松视2,p3p://167.114.175.6:55331/60232b5f00007bc37850649979e379df
松视3,p3p://167.114.175.6:55331/6109e9590001f40bfd9b661109395f3b
惊艳,p3p://167.114.175.6:55331/60626a1b00010e3e6f5a5a4f018e5ebe
LOOK,p3p://167.114.175.6:55331/606271190002a1266f75aaee0463186a
HAPPY,p3p://167.114.175.6:55331/616b79be000a35b17ab2f7b84c325eeb
彩虹e,p3p://167.114.175.6:55331/6062716c0008efc86f76f0c44d55329f
彩虹K,p3p://167.114.175.6:55331/63fd56ec000b5f0d26d4fe1b07963493
彩虹电影,p3p://167.114.175.6:55331/6253066c00049259f74b05224cf375e6
彩虹频道,p3p://167.114.175.6:55331/63fd589300099ff426db7203798a21f9
极限电影,p3p://167.114.175.6:55331/6109e9bb0005fd87fd9ce5ea2c1f18d3

